"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Kalau nak enforce SOP ni then instead of dos ke-3 apa kata arah antivaksin cucuk vaksin jenis 1 dos je. <U+0001F602>",FALSE,0,"scoupiegoe",2021-10-01 04:43:36,FALSE,"1443574070126145549","1443798729048289290","801558578435792896","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scoupiegoe",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 04:43:33,FALSE,NA,"1443798719111970818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khairulridhwane",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:43:26,FALSE,NA,"1443798690284519426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khairulridhwane",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:40:45,FALSE,NA,"1443798013500026880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sueeenaa",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:33:40,FALSE,NA,"1443796230811783170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imnathrh_",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:33:25,FALSE,NA,"1443796166794043399",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___gdiszzz",463,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Vaksin Moderna merupakan vaksin #covid19 asal Amerika Serikat yang diklaim memiliki efikasi yang cukup tinggi. Setidaknya…",FALSE,0,NA,2021-10-01 04:32:09,FALSE,NA,"1443795849834684418",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexiszck",5,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:31:22,FALSE,NA,"1443795652320714756",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AtieyyShahran_",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:30:57,FALSE,NA,"1443795547370909702",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Frshaismail",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:30:33,FALSE,NA,"1443795446334320649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zulzarriq",463,TRUE,FALSE,NA,NA
"RT @FinazYunus: Parents pun pantaulah anak-anak sebelum hantar pergi vacc.

Explain tentang jenis vacc.
Apa yang perlu dijangka after jab.…",FALSE,0,NA,2021-10-01 04:30:22,FALSE,NA,"1443795402067611656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnumAqilah",83,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:30:21,FALSE,NA,"1443795394144583689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sofeahani_",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:28:43,FALSE,NA,"1443794986693054467",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pezalmohd",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:25:09,FALSE,NA,"1443794087925088256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nrzzxtul",463,TRUE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Sabtu, tanggal 02 Oktober 2021, jam 08.00 - 1… https://t.co/t6B9iOmf5K",FALSE,0,NA,2021-10-01 04:23:56,TRUE,NA,"1443793781778571270",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSelemadeg",0,FALSE,FALSE,NA,NA
"RT @CNNIndonesia: Vaksin Moderna merupakan vaksin #covid19 asal Amerika Serikat yang diklaim memiliki efikasi yang cukup tinggi. Setidaknya…",FALSE,0,NA,2021-10-01 04:23:09,FALSE,NA,"1443793583820050441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdwarFeggy",5,TRUE,FALSE,NA,NA
"Efikasi vaksin Sinovac di Indonesia menurun dari 65,3 persen menjadi 50 persen. Perlu vaksin booster dengan jenis v… https://t.co/aH4XhHrRyH",FALSE,10,NA,2021-10-01 04:22:12,TRUE,NA,"1443793344996552706",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","detikHealth",4,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:20:40,FALSE,NA,"1443792958545797121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alifxmza",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 04:19:41,FALSE,NA,"1443792713602584579",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aroull",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:19:38,FALSE,NA,"1443792700201861124",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aroull",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 04:19:10,FALSE,NA,"1443792581725327362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladybutter_",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:18:56,FALSE,NA,"1443792520987615234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladybutter_",463,TRUE,FALSE,NA,NA
"@KemenkesRI Min untuk di bulan Oktober ini vaksin yg ada di UPK Kemenkes vaksin jenis apa ya?",FALSE,0,"KemenkesRI",2021-10-01 04:18:48,FALSE,"1443568697285570574","1443792488649543686","161236190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adhestyarahma",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:18:41,FALSE,NA,"1443792460329537540",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsSweetBuchou",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:17:38,FALSE,NA,"1443792195308249098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","glorykaaa",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:17:20,FALSE,NA,"1443792121459134465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafflesia2020",463,TRUE,FALSE,NA,NA
"Ayo Hadiri Gerai Vaksin TNI - Polri, yang akan dilaksanakan pada hari Sabtu, tanggal 02 Oktober 2021, jam 08.00 - 1… https://t.co/tlUPP1qQXe",FALSE,0,NA,2021-10-01 04:16:56,TRUE,NA,"1443792017729867776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PolsekPupuan",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:15:35,FALSE,NA,"1443791678335188992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hafizxrahman",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:15:30,FALSE,NA,"1443791657833361411",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sryrdzn",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:11:28,FALSE,NA,"1443790645525499907",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linamrnyy",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 04:10:50,FALSE,NA,"1443790483122098176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam____human",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:10:41,FALSE,NA,"1443790446174429184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iam____human",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:09:44,FALSE,NA,"1443790209254973449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tengkuu__",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:06:47,FALSE,NA,"1443789463688155143",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liyanahanis",463,TRUE,FALSE,NA,NA
"SITUBONDO • Gencarkan Semangat Serbuan  Vaksinasi Covid-19 Dosis 1 dan 2 Kodim 0823/Situbondo. Dengan jenis vaksin… https://t.co/PLod9r1SzF",FALSE,0,NA,2021-10-01 04:06:40,TRUE,NA,"1443789437616340992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","0823Kodim",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 04:03:47,FALSE,NA,"1443788709728448513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miynhhavingfun",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:03:38,FALSE,NA,"1443788673024102413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miynhhavingfun",463,TRUE,FALSE,NA,NA
"RT @CNNIndonesia: Vaksin Moderna merupakan vaksin #covid19 asal Amerika Serikat yang diklaim memiliki efikasi yang cukup tinggi. Setidaknya…",FALSE,0,NA,2021-10-01 04:02:57,FALSE,NA,"1443788500352995329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","febriansujatm",5,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 04:02:40,FALSE,NA,"1443788429339234310",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nurarynaaaa",463,TRUE,FALSE,NA,NA
"Vaksin Moderna merupakan vaksin #covid19 asal Amerika Serikat yang diklaim memiliki efikasi yang cukup tinggi. Seti… https://t.co/NigVNGk5lS",FALSE,19,NA,2021-10-01 04:00:00,TRUE,NA,"1443787759143899136",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","CNNIndonesia",5,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:56:31,FALSE,NA,"1443786881695510528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaffsz",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:56:22,FALSE,NA,"1443786843925925893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohdAfifAsyran",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:55:04,FALSE,NA,"1443786518754070560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ahmzaim",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:52:03,FALSE,NA,"1443785759077535744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","izattirosman_18",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:50:07,FALSE,NA,"1443785270155890688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofiaidris",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:49:48,FALSE,NA,"1443785191802085384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BruhFad",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:48:22,FALSE,NA,"1443784832522194944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AinNjihah",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 03:47:49,FALSE,NA,"1443784692721881127",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dayanajml",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:45:23,FALSE,NA,"1443784078642221086",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanis_anis",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:44:51,FALSE,NA,"1443783944856506371",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxxighyun",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:44:06,FALSE,NA,"1443783758465830934",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elias_ainworth",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:43:40,FALSE,NA,"1443783649241960465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seketulpsiko",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 03:40:35,FALSE,NA,"1443782869848002613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yulianamour",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:40:26,FALSE,NA,"1443782833810513922",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yulianamour",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:39:45,FALSE,NA,"1443782664205389824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UdinNash",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:39:34,FALSE,NA,"1443782617954881542",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","raafikaziz",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 03:38:55,FALSE,NA,"1443782452133072929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Oneofakind_5",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:38:44,FALSE,NA,"1443782405047787520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Assyqeen",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:38:20,FALSE,NA,"1443782306485866519",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suzensubadar",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:38:09,FALSE,NA,"1443782258872045575",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","star_girlllll",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 03:38:07,FALSE,NA,"1443782250739294213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","star_girlllll",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:37:21,FALSE,NA,"1443782056329154564",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aimiathirahhh",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:36:57,FALSE,NA,"1443781958136315907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ism4hani",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:36:33,FALSE,NA,"1443781857900859415",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PinkyAnasui",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:35:51,FALSE,NA,"1443781680616017960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mhifdzil_hikmi",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:35:30,FALSE,NA,"1443781593093443584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciklioq",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:35:15,FALSE,NA,"1443781528236933124",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nfathirahyusof",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:35:05,FALSE,NA,"1443781489393500160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhd_azn",463,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Yang buat teruk ni adalah jenis-jenis antivaks tegar yang nak buat apa sahaja isu untuk nak burukkan vaksin. Any issue…",FALSE,0,NA,2021-10-01 03:34:59,FALSE,NA,"1443781462776451104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjwaaii",122,TRUE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:34:53,FALSE,NA,"1443781438747283492",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anjwaaii",463,TRUE,FALSE,NA,NA
"Kodim 1407/Bone bersama Denkesyah 14-07-01 Bone, terus gencarkan kegiatan vaksinasi covid-19 tahap 1 dan II dengan… https://t.co/YFd1uA8Cqx",FALSE,0,NA,2021-10-01 03:34:08,TRUE,NA,"1443781249978437650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kodimbone",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:31:20,FALSE,NA,"1443780545758969860",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syqnaaaa",463,TRUE,FALSE,NA,NA
"RT @FinazYunus: Parents pun pantaulah anak-anak sebelum hantar pergi vacc.

Explain tentang jenis vacc.
Apa yang perlu dijangka after jab.…",FALSE,0,NA,2021-10-01 03:30:35,FALSE,NA,"1443780354708361216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wamaninaaa_",83,TRUE,FALSE,NA,NA
"Link vaksinasi Covid-19 di RS AMC jenis vaksin Pfizer @DINKES_KAB_BDG

https://t.co/GJBrsfxiu8

#vaksin… https://t.co/Eovo80ZnVy",FALSE,1,NA,2021-10-01 03:26:53,TRUE,NA,"1443779422323052571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","golalicom",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Malam tadi heboh kan pasal kononnya ada kesan samping yang teruk terjadi lepas vaksin remaja tu kan?

Isu syncope macam…",FALSE,0,NA,2021-10-01 03:26:50,FALSE,NA,"1443779410402840613",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hanoshhh",463,TRUE,FALSE,NA,NA
